time_period,time_identifier,geographic_level,country_code,country_name,version,performance_tables_eligibility,trust_type,establishment_type,breakdown_topic,breakdown,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,Black - Black African,4,5,237.25,47.5,5,100,2,40,3,60,0,0,0,0,0,0,17.34,3.47,4,5.007,1.25,-0.13,2.63
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,Black - Caribbean,5,6,194,32.3,4,66.7,2,33.3,2,33.3,0,0,0,0,0,0,13.99,2.33,6,-2.965,-0.49,-1.62,0.63
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed - Any other mixed background,9,19,789,41.5,18,94.7,6,31.6,11,57.9,3,15.8,0,0,0,0,59.68,3.14,15,-5.716,-0.38,-1.09,0.33
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed - White and Asian,6,8,361,45.1,8,100,3,37.5,6,75,1,12.5,0,0,0,0,29.67,3.71,8,-4.239,-0.53,-1.51,0.45
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed - White and Black African,1,1,48,48,1,100,1,100,1,100,0,0,0,0,0,0,3.17,3.17,1,-0.624,-0.62,-3.38,2.14
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed - White and Black Caribbean,7,11,324.25,29.5,11,100,1,9.1,3,27.3,1,9.1,0,0,0,0,24.66,2.24,10,-10.545,-1.05,-1.93,-0.18
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,Other - Any other ethnic group,6,21,838,39.9,18,85.7,8,38.1,10,47.6,2,9.5,2,9.5,2,9.5,69.85,3.33,15,-12.541,-0.84,-1.55,-0.12
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,White - Any other white background,11,55,2687,48.9,55,100,24,43.6,40,72.7,13,23.6,6,10.9,8,14.5,232.99,4.24,33,10.948,0.33,-0.15,0.81
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,White - Gypsy/Roma,1,1,38,38,1,100,0,0,1,100,0,0,0,0,0,0,3,3,1,-0.234,-0.23,-2.99,2.53
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,White - White British,12,410,17112.25,41.7,398,97.1,135,32.9,238,58,48,11.7,7,1.7,15,3.7,1308.69,3.19,374,-221.026,-0.59,-0.73,-0.45
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Ethnicity,White - White Irish,1,1,27,27,1,100,0,0,0,0,0,0,0,0,0,0,2.5,2.5,1,-2.495,-2.5,-5.26,0.27
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,SEN description,No identified SEN,12,523,23771.75,45.5,513,98.1,215,41.1,347,66.3,76,14.5,19,3.6,31,5.9,1866.28,3.57,453,-174.256,-0.38,-0.51,-0.25
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,SEN description,Any SEN,12,120,3780,31.5,110,91.7,15,12.5,40,33.3,5,4.2,1,0.8,1,0.8,283.4,2.36,104,-83.906,-0.81,-1.08,-0.54
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Disadvantaged status,Disadvantaged all other,12,438,19763,45.1,429,97.9,172,39.3,283,64.6,66,15.1,20,4.6,31,7.1,1553.68,3.55,372,-111.398,-0.3,-0.44,-0.16
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Disadvantaged status,Disadvantaged,12,205,7788.75,38,194,94.6,58,28.3,104,50.7,15,7.3,0,0,1,0.5,596,2.91,185,-146.764,-0.79,-1,-0.59
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,English as a first language status,English,12,549,23359.25,42.5,532,96.9,193,35.2,327,59.6,61,11.1,13,2.4,22,4,1793.84,3.27,500,-274.263,-0.55,-0.67,-0.43
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,English as a first language status,Other than English,11,92,4099,44.6,89,96.7,37,40.2,59,64.1,20,21.7,7,7.6,10,10.9,349.17,3.8,55,16.084,0.29,-0.08,0.66
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Prior attainment status,Low prior,12,164,5121,31.2,152,92.7,15,9.1,48,29.3,9,5.5,0,0,1,0.6,369.67,2.25,164,-21.276,-0.13,-0.35,0.09
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Prior attainment status,Mid prior,12,310,13923,44.9,306,98.7,123,39.7,216,69.7,41,13.2,8,2.6,16,5.2,1090.02,3.52,310,-167.061,-0.54,-0.7,-0.38
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,Studio schools,Prior attainment status,High prior,12,83,5054.5,60.9,83,100,65,78.3,77,92.8,11,13.3,8,9.6,9,10.8,402.84,4.85,83,-69.825,-0.84,-1.14,-0.54
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Total,Total,11,838,35986,42.9,822,98.1,328,39.1,518,61.8,25,3,12,1.4,16,1.9,2750.02,3.28,763,-480.966,-0.63,-0.73,-0.53
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Sex,Boys,11,577,24830.5,43,568,98.4,221,38.3,361,62.6,12,2.1,5,0.9,7,1.2,1900,3.29,526,-320.167,-0.61,-0.73,-0.49
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Sex,Girls,11,261,11155.5,42.7,254,97.3,107,41,157,60.2,13,5,7,2.7,9,3.4,850.02,3.26,237,-160.799,-0.68,-0.86,-0.5
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian,7,55,2608,47.4,55,100,28,50.9,37,67.3,1,1.8,0,0,1,1.8,202.97,3.69,49,-13.316,-0.27,-0.67,0.12
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black,9,40,1810.75,45.3,40,100,18,45,28,70,3,7.5,1,2.5,1,2.5,135.52,3.39,29,-6.727,-0.23,-0.74,0.28
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed,10,74,3500.5,47.3,71,95.9,37,50,51,68.9,2,2.7,1,1.4,1,1.4,267.84,3.62,61,-30.267,-0.5,-0.85,-0.14
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Other,5,26,956.75,36.8,25,96.2,6,23.1,14,53.8,4,15.4,0,0,0,0,71.35,2.74,21,-12.015,-0.57,-1.17,0.03
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Unclassified ethnicity,9,122,4762.75,39,120,98.4,46,37.7,73,59.8,1,0.8,1,0.8,1,0.8,369.75,3.03,116,-111.499,-0.96,-1.22,-0.7
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White,11,521,22347.25,42.9,511,98.1,193,37,315,60.5,14,2.7,9,1.7,12,2.3,1702.59,3.27,487,-307.142,-0.63,-0.76,-0.51
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Any other Asian background,5,13,649.5,50,13,100,8,61.5,10,76.9,1,7.7,0,0,1,7.7,50.33,3.87,12,-4.048,-0.34,-1.13,0.46
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Bangladeshi,3,10,349.25,34.9,10,100,3,30,4,40,0,0,0,0,0,0,28.66,2.87,10,-8.182,-0.82,-1.69,0.05
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Chinese,1,1,57,57,1,100,0,0,0,0,0,0,0,0,0,0,5.33,5.33,0,0,z,z,z
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Indian,5,20,1126.25,56.3,20,100,13,65,16,80,0,0,0,0,0,0,86.81,4.34,16,6.274,0.39,-0.3,1.08
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Pakistani,5,11,426,38.7,11,100,4,36.4,7,63.6,0,0,0,0,0,0,31.84,2.89,11,-7.36,-0.67,-1.5,0.16
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Any other black background,6,10,426.75,42.7,10,100,3,30,6,60,0,0,0,0,0,0,29.5,2.95,9,-0.924,-0.1,-1.02,0.82
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Black African,8,25,1228.75,49.2,25,100,15,60,21,84,3,12,1,4,1,4,95.01,3.8,16,0.452,0.03,-0.66,0.72
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Caribbean,4,5,155.25,31.1,5,100,0,0,1,20,0,0,0,0,0,0,11.01,2.2,4,-6.255,-1.56,-2.94,-0.18
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - Any other mixed background,10,39,1954.25,50.1,37,94.9,24,61.5,28,71.8,2,5.1,1,2.6,1,2.6,150.16,3.85,32,-14.868,-0.46,-0.95,0.02
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Asian,4,13,713,54.8,13,100,8,61.5,9,69.2,0,0,0,0,0,0,52.18,4.01,10,-3.765,-0.38,-1.25,0.5
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Black African,5,9,431.25,47.9,9,100,3,33.3,8,88.9,0,0,0,0,0,0,33.49,3.72,8,0.421,0.05,-0.92,1.03
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Black Caribbean,6,13,402,30.9,12,92.3,2,15.4,6,46.2,0,0,0,0,0,0,32.01,2.46,11,-12.055,-1.1,-1.93,-0.26
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Other - Any other ethnic group,5,26,956.75,36.8,25,96.2,6,23.1,14,53.8,4,15.4,0,0,0,0,71.35,2.74,21,-12.015,-0.57,-1.17,0.03
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - Any other white background,11,66,3447.25,52.2,66,100,33,50,47,71.2,8,12.1,4,6.1,7,10.6,272.99,4.14,52,24.114,0.46,0.08,0.85
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - Gypsy/Roma,1,1,21,21,1,100,0,0,0,0,0,0,0,0,0,0,2,2,0,0,z,z,z
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - White British,11,453,18844,41.6,443,97.8,160,35.3,267,58.9,6,1.3,5,1.1,5,1.1,1424.93,3.15,434,-329.79,-0.76,-0.89,-0.63
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - White Irish,1,1,35,35,1,100,0,0,1,100,0,0,0,0,0,0,2.67,2.67,1,-1.466,-1.47,-4.23,1.29
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),SEN description,No identified SEN,11,615,28245.5,45.9,610,99.2,276,44.9,423,68.8,22,3.6,11,1.8,15,2.4,2154.65,3.5,554,-263.227,-0.48,-0.59,-0.36
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),SEN description,Any SEN,11,223,7740.5,34.7,212,95.1,52,23.3,95,42.6,3,1.3,1,0.4,1,0.4,595.37,2.67,209,-217.739,-1.04,-1.23,-0.85
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Disadvantaged status,Disadvantaged all other,11,566,25813.5,45.6,560,98.9,247,43.6,378,66.8,18,3.2,10,1.8,14,2.5,1977.15,3.49,510,-244.713,-0.48,-0.6,-0.36
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Disadvantaged status,Disadvantaged,11,272,10172.5,37.4,262,96.3,81,29.8,140,51.5,7,2.6,2,0.7,2,0.7,772.87,2.84,253,-236.253,-0.93,-1.11,-0.76
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),English as a first language status,English,11,732,31020.5,42.4,718,98.1,280,38.3,445,60.8,11,1.5,9,1.2,10,1.4,2360.21,3.22,683,-481.659,-0.71,-0.81,-0.6
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),English as a first language status,Other than English,11,97,4617,47.6,96,99,44,45.4,66,68,14,14.4,3,3.1,6,6.2,363.63,3.75,73,8.973,0.12,-0.2,0.45
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,Low prior,11,172,4876.5,28.4,164,95.3,13,7.6,46,26.7,3,1.7,1,0.6,1,0.6,365.38,2.12,172,-69.367,-0.4,-0.61,-0.19
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,Mid prior,11,473,20489.75,43.3,467,98.7,187,39.5,314,66.4,9,1.9,3,0.6,5,1.1,1578.1,3.34,473,-315.909,-0.67,-0.79,-0.54
202122,Academic year,National,E92000001,England,Final,Eligible,Multi-academy trusts,University technical colleges (UTCs),Prior attainment status,High prior,11,118,7074.25,60,118,100,95,80.5,107,90.7,8,6.8,5,4.2,7,5.9,540.18,4.58,118,-95.69,-0.81,-1.07,-0.56
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Total,Total,887,161151,7993262.89,49.6,158161,98.1,81260,50.4,112865,70,62540,38.8,32134,19.9,42802,26.6,697686.37,4.33,152537,-1240.595,-0.01,-0.02,0
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Sex,Boys,842,81484,3863714.61,47.4,79871,98,39110,48,55308,67.9,27940,34.3,13115,16.1,17842,21.9,337659.98,4.14,76923,-13400.721,-0.17,-0.18,-0.16
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Sex,Girls,855,79667,4129548.28,51.8,78290,98.3,42150,52.9,57557,72.2,34600,43.4,19019,23.9,24960,31.3,360026.39,4.52,75614,12160.126,0.16,0.15,0.17
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian,771,18429,1013241.66,55,18233,98.9,11401,61.9,14362,77.9,9589,52,5127,27.8,6572,35.7,91107.31,4.94,16384,9522.041,0.58,0.56,0.6
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black,678,8403,413125.25,49.2,8278,98.5,4215,50.2,5815,69.2,3806,45.3,1668,19.9,2331,27.7,36368.27,4.33,7355,1435.655,0.2,0.16,0.23
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed,862,8877,446232.26,50.3,8723,98.3,4533,51.1,6238,70.3,3769,42.5,1930,21.7,2572,29,39216.59,4.42,8282,26.893,0,-0.03,0.03
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Other,584,2702,132802.13,49.1,2593,96,1372,50.8,1826,67.6,1346,49.8,638,23.6,847,31.3,12053.71,4.46,2005,1106.15,0.55,0.49,0.61
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Unclassified ethnicity,601,2508,119259.25,47.6,2423,96.6,1163,46.4,1650,65.8,943,37.6,452,18,616,24.6,10468.19,4.17,2182,-131.553,-0.06,-0.12,0
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White,882,120232,5868602.34,48.8,117911,98.1,58576,48.7,82974,69,43087,35.8,22319,18.6,29864,24.8,508472.3,4.23,116329,-13199.781,-0.11,-0.12,-0.11
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Any other Asian background,591,2985,166380.38,55.7,2913,97.6,1918,64.3,2355,78.9,1612,54,914,30.6,1154,38.7,15094.97,5.06,2549,1723.205,0.68,0.62,0.73
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Bangladeshi,363,2503,139573,55.8,2486,99.3,1631,65.2,2037,81.4,1362,54.4,724,28.9,935,37.4,12484.21,4.99,2335,1432.195,0.61,0.56,0.67
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Chinese,319,566,36932,65.3,561,99.1,452,79.9,500,88.3,345,61,243,42.9,280,49.5,3425.49,6.05,439,435.244,0.99,0.86,1.12
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Indian,531,5544,332041.39,59.9,5509,99.4,3930,70.9,4692,84.6,3434,61.9,2038,36.8,2532,45.7,30426.57,5.49,4880,4201.815,0.86,0.82,0.9
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Asian - Pakistani,460,6831,338314.89,49.5,6764,99,3470,50.8,4778,69.9,2836,41.5,1208,17.7,1671,24.5,29676.07,4.34,6181,1729.582,0.28,0.24,0.31
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Any other black background,387,1035,48768.75,47.1,1022,98.7,443,42.8,667,64.4,430,41.5,183,17.7,265,25.6,4296.33,4.15,881,140.996,0.16,0.07,0.25
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Black African,618,5788,296343.25,51.2,5704,98.5,3193,55.2,4244,73.3,2777,48,1281,22.1,1761,30.4,26251.43,4.54,4977,1732.713,0.35,0.31,0.39
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Black - Caribbean,356,1580,68013.25,43,1552,98.2,579,36.6,904,57.2,599,37.9,204,12.9,305,19.3,5820.51,3.68,1497,-438.054,-0.29,-0.36,-0.22
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - Any other mixed background,752,3301,171343.5,51.9,3262,98.8,1783,54,2400,72.7,1544,46.8,798,24.2,1048,31.7,15225.57,4.61,2960,410.256,0.14,0.09,0.19
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Asian,699,2223,122537.76,55.1,2191,98.6,1361,61.2,1741,78.3,1077,48.4,644,29,811,36.5,10921.12,4.91,2102,543.076,0.26,0.2,0.32
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Black African,545,1165,57415.5,49.3,1142,98,562,48.2,812,69.7,495,42.5,230,19.7,320,27.5,5033.33,4.32,1078,-7.919,-0.01,-0.09,0.08
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Mixed - White and Black Caribbean,616,2188,94935.5,43.4,2128,97.3,827,37.8,1285,58.7,653,29.8,258,11.8,393,18,8036.57,3.67,2142,-918.52,-0.43,-0.49,-0.37
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,Other - Any other ethnic group,584,2702,132802.13,49.1,2593,96,1372,50.8,1826,67.6,1346,49.8,638,23.6,847,31.3,12053.71,4.46,2005,1106.15,0.55,0.49,0.61
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - Any other white background,823,9269,468742.27,50.6,9103,98.2,4721,50.9,6475,69.9,4729,51,2291,24.7,3043,32.8,42404.73,4.57,7535,3768.797,0.5,0.47,0.53
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,All multi-academy trust schools,Ethnicity,White - Gypsy/Roma,172,390,8714.25,22.3,338,86.7,34,8.7,85,21.8,39,10,4,1,13,3.3,692.74,1.78,306,-303.838,-0.99,-1.15,-0.84
